seqno,configno,fitnessScore,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
6551,1963,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
6551,1967,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
6551,1968,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
6552,1629,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0,0,20
6552,1634,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0,0.1,20
6552,1639,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0,0.5,20
6552,1654,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.1,0,20
6552,1659,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.1,0.1,20
6552,1664,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.1,0.5,20
6552,1679,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.5,0,20
6552,1684,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.5,0.1,20
6552,1689,160.4565217391,20 64 1,FALSE,TRUE,FALSE,0.5,0.5,20
6553,2724,357,no,FALSE,TRUE,FALSE,30,100,20
6554,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
6555,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
6556,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
6556,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
6556,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
6556,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
6556,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
6557,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6557,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6558,1599,86.78125,20 64 1,FALSE,TRUE,TRUE,30,100,20
6559,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6559,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6559,1952,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
6559,1953,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
6559,1957,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
6559,1958,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
6559,1962,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
6559,1963,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
6559,1967,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
6559,1968,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
6560,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6561,2597,3222.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
6561,2598,3222.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
6562,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6562,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6563,1847,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6563,1848,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6564,1974,97,20 64 1,FALSE,FALSE,FALSE,30,100,20
6565,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
6566,1974,86.706,20 64 1,FALSE,FALSE,FALSE,30,100,20
6567,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6567,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6568,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6568,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6569,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6570,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6571,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6571,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6572,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6572,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6573,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6573,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6574,1724,78.0115,20 64 1,FALSE,TRUE,FALSE,30,100,20
6575,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6575,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6576,1597,83.216,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6576,1598,83.216,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6577,1597,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6577,1598,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6578,1597,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6578,1598,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6579,1599,86.92075,20 64 1,FALSE,TRUE,TRUE,30,100,20
6580,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6580,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6581,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6582,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6582,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6583,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
6584,1849,83.13775,20 64 1,FALSE,FALSE,TRUE,30,100,20
6584,1954,83.13775,20 64 1,FALSE,FALSE,FALSE,30,0,20
6584,1959,83.13775,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
6584,1964,83.13775,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
6584,1969,83.13775,20 64 1,FALSE,FALSE,FALSE,30,10,20
6585,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6585,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6586,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6587,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
6588,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6589,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
6590,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6590,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6591,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6591,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6592,1974,86.57625,20 64 1,FALSE,FALSE,FALSE,30,100,20
6593,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6594,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6595,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6596,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
6596,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
6597,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6598,1974,86.8795,20 64 1,FALSE,FALSE,FALSE,30,100,20
6599,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
6599,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
6600,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6601,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6602,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
6603,1724,78.4435,20 64 1,FALSE,TRUE,FALSE,30,100,20
